_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_META_TITLE_,_META_H1_,_META_KEYWORDS_,_SEO_KEYWORD_,_META_DESCRIPTION_,_DESCRIPTION_,_PRICE_,_IMAGE_
7850,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EZ-100/С,EverFocus EZ-100/С,EverFocus EZ-100/С,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EZ-100/С,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EZ-100/С,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EZ-100/C - уличная чёрно-белая миниатюрная видеокамера, предназначенная для обустройства систем скрытого видеонаблюдения, охраны и контроля объекта. Несмотря на свою невысокую цену, камера имеет высокую чувствительность 0.04 Лк (F=1.2) при разре","EverFocus EZ-100/C - уличная чёрно-белая миниатюрная видеокамера, предназначенная для обустройства систем скрытого видеонаблюдения, охраны и контроля объекта. Несмотря на свою невысокую цену, камера имеет высокую чувствительность 0.04 Лк (F=1.2) при разрешающей способности соответствующей качеству стандартного телевидения в 420 Твл по горизонтали. 1/3 дюймовая матрица interline transfer SONY CCD позволяет создать чёткую картинку с хорошей детализацией всей картинки. По желанию заказчика может снабжаться объективами с фокусным расстоянием 4, 6 или 8 мм. Благодаря электронному затвору со скоростью срабатывания 1/50-1/100000 секунды можно зафиксировать с хорошей чёткостью даже быстродвижущиеся объекты. Входящий в комплект кронштейн длиной 116 мм заметно облегчает установку EZ-100/C. Камера может эксплуатироваться в диапазоне температур от -20°C до +50°C.",4711,catalog/img/7850.jpg
7853,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EM-150,EverFocus EM-150,EverFocus EM-150,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EM-150,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EM-150,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EM-150 - черно-белая миниатюрная видеокамера со встроенным объективом (3,6 мм)  используется в небольших помещениях: магазинах, в офисах, там где присутствуют подвесные потолки. EM-150 относится к камерам эконом класса, но несмотря на свои средн","EverFocus EM-150 - черно-белая миниатюрная видеокамера со встроенным объективом (3,6 мм)  используется в небольших помещениях: магазинах, в офисах, там где присутствуют подвесные потолки. EM-150 относится к камерам эконом класса, но несмотря на свои средние технические характеристики  имеет высокую чувствительность 0.01Люкс (F=1.2). У данной камеры стандартная разрешающая способность по горизонтали на 560 ТВЛ. Благодаря своей форме и размерам 36x36х34 мм  EM-150 легко устанавливается таким образом, что её, практически, не видно. Камера выполнена в металлическом корпусе, что защищает видиокамеру от внешнего воздействия и продлевает срок службы монитора в несколько раз. К видеокамере EM-150 можно подключать как аналоговые устройства (BNC разъем) напрямую так и цифровые устройста. Данную модель можно установить на стену или потолок при помощи шурупов, которые идут в комплекте.",2672,catalog/img/7853.jpg
7854,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EBD-150,EverFocus EBD-150,EverFocus EBD-150,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EBD-150,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EBD-150,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EBD-150 - черно-белая купольная уличная видеокамера высокого разрешения со встроенным объективом (3,6 мм)  используется в небольших помещениях: магазинах, в офисах, там где присутствуют подвесные потолки. Благодаря своему влагонепроницаемому кор","EverFocus EBD-150 - черно-белая купольная уличная видеокамера высокого разрешения со встроенным объективом (3,6 мм)  используется в небольших помещениях: магазинах, в офисах, там где присутствуют подвесные потолки. Благодаря своему влагонепроницаемому корпусу со степенью защиты (IP66) EverFocus EBD-150/C можно использовать в уличных условиях. Камера имеет высокую чувствительность 0.01Лк (F=1.2). У данной модели высокая разрешающая способность по горизонтали на 560 Твл.",0,catalog/img/7854.jpg
7883,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EHD-150/C,EverFocus EHD-150/C,EverFocus EHD-150/C,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EHD-150/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EHD-150/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EHD-150/C - уличная влагонепроницаемая (IP-66) потолочная вандалозащищенная камера,1/3""; 560 ТВ лин; 0,06lux; f = 3,5-8мм/ F1,6; эл.затвор 1/50 - 1/100000; AI, D130x98,8; t=-46C~+50C; DC12В/1,5A; AC24B/0,75A; 1,7 кг.","EverFocus EHD-150/C - уличная влагонепроницаемая (IP-66) потолочная вандалозащищенная камера,1/3""; 560 ТВ лин; 0,06lux; f = 3,5-8мм/ F1,6; эл.затвор 1/50 - 1/100000; AI, D130x98,8; t=-46C~+50C; DC12В/1,5A; AC24B/0,75A; 1,7 кг.",0,catalog/img/7883.jpg
7884,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EQ-150A/C,EverFocus EQ-150A/C,EverFocus EQ-150A/C,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-150A/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-150A/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EQ-150A/C - чёрно-белая видеокамера в стандартном корпусе высокого разрешения без объектива (подойдёт любой объектив с креплением С/СS). Видеокамера работает в помещениях с сильным источником света: в магазинах, в офисах, такую возможность даёт ","EverFocus EQ-150A/C - чёрно-белая видеокамера в стандартном корпусе высокого разрешения без объектива (подойдёт любой объектив с креплением С/СS). Видеокамера работает в помещениях с сильным источником света: в магазинах, в офисах, такую возможность даёт функция АРД (DD/VD). EverFocus EQ-150A/C относится к камерам высокого класса.Электропитание DC 12B / AC 24B. ",0,catalog/img/7884.jpg
7886,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EQ-150/C,EverFocus EQ-150/C,EverFocus EQ-150/C,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-150/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-150/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: EverFocus EQ-180/C,АНАЛОГ ВЗАМЕН: EverFocus EQ-180/C,0,catalog/img/7886.jpg
7887,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EQ-180A/C,EverFocus EQ-180A/C,EverFocus EQ-180A/C,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-180A/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-180A/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EQ-180A/C - черно-белая видеокамера в стандартном корпусе высокого разрешения без объектива (подойдёт любой объектив с креплением С/СS), работает в помещениях с сильным источником света: в магазинах, в офисах, такую возможность даёт функция АРД ","EverFocus EQ-180A/C - черно-белая видеокамера в стандартном корпусе высокого разрешения без объектива (подойдёт любой объектив с креплением С/СS), работает в помещениях с сильным источником света: в магазинах, в офисах, такую возможность даёт функция АРД (DD/VD). Камера относится к камерам высокого класса.Электропитание  DC12В/ AC24B. ",0,catalog/img/7887.jpg
7888,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EQ-180/C,EverFocus EQ-180/C,EverFocus EQ-180/C,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-180/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EQ-180/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EQ-180/C - чёрно-белая сетевая камера EQ-180/C используется в небольших системах видеомониторинга и удалённого контроля. В качестве сенсора в видеокамере используется 1/3” матрица SONY-CCD, позволяющая записывать высококачественный сигнал CCIR в","EverFocus EQ-180/C - чёрно-белая сетевая камера EQ-180/C используется в небольших системах видеомониторинга и удалённого контроля. В качестве сенсора в видеокамере используется 1/3” матрица SONY-CCD, позволяющая записывать высококачественный сигнал CCIR высокого разрешения (560 ТВЛ). Минимальная требуемая освещённость сцены 0,04 Люкс/F=1.2, позволяет вести наблюдение при любой освещённости. Низкое соотношение сигнал/шум (меньше 48 дБ) свидетельствует о высоком качестве изображения даже при включении дополнительных фильтров. Благодаря функции AI (VD/DD) камера может работать на объектах с разным уровнем освещения отдельных участков сцены. EQ-180/C оборудована видеовыходом 1.0 Vp-p со стандартным сопротивлением 75 Ом. Для установки объектива предусмотрено посадочное место C/CS mount. Питание камеры осуществляется от сети 220 В переменного тока. Максимальное энергопотребление 3 Вт.",0,catalog/img/7888.jpg
7889,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EZ-180/C,EverFocus EZ-180/C,EverFocus EZ-180/C,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EZ-180/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EZ-180/C,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: EverFocus EZ-180/C1,АНАЛОГ ВЗАМЕН: EverFocus EZ-180/C1,0,catalog/img/7889.jpg
7890,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EZ-180/C1,EverFocus EZ-180/C1,EverFocus EZ-180/C1,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EZ-180/C1,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EZ-180/C1,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EZ-180/C1 - чёрно-белая уличная видеокамера высокого разрешения,оснащена варифокальным объективом с автоматической регулировкой диафрагмы,выпускается с объективом f =9-22мм. Эта камера видеонаблюдения оснащена герметичным кожухом с подогревом и ","EverFocus EZ-180/C1 - чёрно-белая уличная видеокамера высокого разрешения,оснащена варифокальным объективом с автоматической регулировкой диафрагмы,выпускается с объективом f =9-22мм. Эта камера видеонаблюдения оснащена герметичным кожухом с подогревом и может выдерживать перепады температур от -46 градусов до +50. ",0,catalog/img/7890.jpg
7892,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus ED-200/PV8,EverFocus ED-200/PV8,EverFocus ED-200/PV8,"Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-200/PV8,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-200/PV8,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus ED-200/PV8 - цветная потолочная видеокамера с варифокальным объективом f = 3,8-9,5 мм; 1/3""; 380ТВ лин.; 0,3lux/ F2.0; эл.затвор 1/50-1/100000; D108 x 80; DC12В/AC24В","EverFocus ED-200/PV8 - цветная потолочная видеокамера с варифокальным объективом f = 3,8-9,5 мм; 1/3""; 380ТВ лин.; 0,3lux/ F2.0; эл.затвор 1/50-1/100000; D108 x 80; DC12В/AC24В",0,catalog/img/7892.jpg
7893,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EM-200/P-3S,EverFocus EM-200/P-3S,EverFocus EM-200/P-3S,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EM-200/P-3S,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EM-200/P-3S,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: EverFocus EM-300,АНАЛОГ ВЗАМЕН: EverFocus EM-300,0,catalog/img/7893.jpg
7913,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus ED-330,EverFocus ED-330,EverFocus ED-330,"Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-330,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-330,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",EverFocus ED-330 - цветная купольная видеокамера день/ночь с ИК подсветкой используется внутри помещения. Данная модель получила хорошие отзывы по работе внутри супермаркетов и в сети магазинов.,EverFocus ED-330 - цветная купольная видеокамера день/ночь с ИК подсветкой используется внутри помещения. Данная модель получила хорошие отзывы по работе внутри супермаркетов и в сети магазинов.,0,catalog/img/7913.jpg
7914,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EBD-330,EverFocus EBD-330,EverFocus EBD-330,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EBD-330,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EBD-330,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: EverFocus EBD-480,АНАЛОГ ВЗАМЕН: EverFocus EBD-480,0,catalog/img/7914.jpg
7917,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EM-300,EverFocus EM-300,EverFocus EM-300,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EM-300,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EM-300,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","EverFocus EM-300 - цветная малогабаритная квадратная видеокамера, 1/3""; 520 ТВ лин; 0,4lux; f=3,6мм; F1,2; эл.затвор 1/50 - 1/100000; режим день/ночь; DC12B/0,2A; 36x36x34; 0,13кг. с кронштейном.","EverFocus EM-300 - цветная малогабаритная квадратная видеокамера, 1/3""; 520 ТВ лин; 0,4lux; f=3,6мм; F1,2; эл.затвор 1/50 - 1/100000; режим день/ночь; DC12B/0,2A; 36x36x34; 0,13кг. с кронштейном.",0,catalog/img/7917.jpg
7920,Сетевое оборудование|Коммутаторы POE|Allied Telesis AT-8000/8POE,Allied Telesis ,Allied Telesis AT-8000/8POE,Allied Telesis AT-8000/8POE,Allied Telesis AT-8000/8POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis AT-8000/8POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis AT-8000/8POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Allied Telesis 8000/8POE обеспечивает недорогое питание через Ethernet (PoE) для подключения VoIP-телефонов и PoE точки беспроводного доступа. Управляемый коммутатор Fast Ethernet с 8 портами PoE, Allied Telesis 8000/8POE имеет обширный набор функций упра","Allied Telesis 8000/8POE обеспечивает недорогое питание через Ethernet (PoE) для подключения VoIP-телефонов и PoE точки беспроводного доступа. Управляемый коммутатор Fast Ethernet с 8 портами PoE, Allied Telesis 8000/8POE имеет обширный набор функций управления для обеспечения в сети.",28061,catalog/img/7920.jpg
7921,Сетевое оборудование|Коммутаторы POE|Allied Telesis 8000S/24POE,Allied Telesis ,Allied Telesis 8000S/24POE,Allied Telesis 8000S/24POE,Allied Telesis 8000S/24POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis 8000S/24POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis 8000S/24POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Allied Telesis 8000S/24POE представляет собой недорогой стекируемый управляемый коммутатор Gigabit Ethernet с поддержкой Power over Ethernet (PoE) для IP-телефонов и точек доступа с поддержкой PoE. Этот эффективный по стоимости коммутатор имеет форм-факто,"Allied Telesis 8000S/24POE представляет собой недорогой стекируемый управляемый коммутатор Gigabit Ethernet с поддержкой Power over Ethernet (PoE) для IP-телефонов и точек доступа с поддержкой PoE. Этот эффективный по стоимости коммутатор имеет форм-фактор 1RU, 2 комбинированных порта Gigabit Ethernet SFP и специальные интерфейсы для стекирования. Дополнительный набор возможностей включает в себя агрегацию соединения, поддержку VLAN и зеркалирование портов в стеке.",62011,catalog/img/7921.jpg
7922,Сетевое оборудование|Коммутаторы POE|Allied Telesis 8000S/48POE,Allied Telesis ,Allied Telesis 8000S/48POE,Allied Telesis 8000S/48POE,Allied Telesis 8000S/48POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis 8000S/48POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis 8000S/48POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Allied Telesis 8000S/48POE представляет собой недорогой стекируемый управляемый коммутатор Gigabit Ethernet с поддержкой Power over Ethernet (PoE) для IP-телефонов и точек доступа с поддержкой PoE. Этот эффективный по стоимости коммутатор имеет форм-факто,"Allied Telesis 8000S/48POE представляет собой недорогой стекируемый управляемый коммутатор Gigabit Ethernet с поддержкой Power over Ethernet (PoE) для IP-телефонов и точек доступа с поддержкой PoE. Этот эффективный по стоимости коммутатор имеет форм-фактор 1RU, 2 комбинированных порта Gigabit Ethernet SFP и специальные интерфейсы для стекирования. Дополнительный набор возможностей включает в себя агрегацию соединения, поддержку VLAN и зеркалирование портов в стеке.",119029,catalog/img/7922.jpg
7923,Сетевое оборудование|Коммутаторы POE|Allied Telesis FS750/24POE,Allied Telesis ,Allied Telesis FS750/24POE,Allied Telesis FS750/24POE,Allied Telesis FS750/24POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis FS750/24POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis FS750/24POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",АНАЛОГ ВЗАМЕН: Allied Telesis 8000S/24POE,АНАЛОГ ВЗАМЕН: Allied Telesis 8000S/24POE,0,catalog/img/7923.jpg
7924,Сетевое оборудование|Коммутаторы POE|Allied Telesis GS950/8POE,Allied Telesis ,Allied Telesis GS950/8POE,Allied Telesis GS950/8POE,Allied Telesis GS950/8POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis GS950/8POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis GS950/8POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","WebSmart коммутатор Allied Telesis GS950/8POE имеет веб-интерфейс, который дает возможность использовать 802.1Q VLAN для сегрегирования трафика, QoS для приоритизации критичных данных (голосовые или видео пакеты), и агрегацию соединения для создания канал","WebSmart коммутатор Allied Telesis GS950/8POE имеет веб-интерфейс, который дает возможность использовать 802.1Q VLAN для сегрегирования трафика, QoS для приоритизации критичных данных (голосовые или видео пакеты), и агрегацию соединения для создания каналов трафика. Также Allied Telesis GS950/8POE имеет приложения сетевого наблюдения, такие как зеркалирование портов и основные статистики портов.",17647,catalog/img/7924.jpg
7925,Сетевое оборудование|Коммутаторы POE|Allied Telesis FS708/POE,Allied Telesis ,Allied Telesis FS708/POE,Allied Telesis FS708/POE,Allied Telesis FS708/POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis FS708/POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis FS708/POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Allied Telesis FS708/POE является идеальным решением для сетей малого бизнеса. Крепкое металлическое шасси может быть установлено на стол или укреплено на стену. Коммутатор Allied Telesis FS708/POE полностью настраивается автоматически. Порты с функцией а,Allied Telesis FS708/POE является идеальным решением для сетей малого бизнеса. Крепкое металлическое шасси может быть установлено на стол или укреплено на стену. Коммутатор Allied Telesis FS708/POE полностью настраивается автоматически. Порты с функцией автоматического согласования легко подключают существующие устройства 10 Мбит/с и 100 Мбит/с. Поддержка функции Auto MDI/MDIX на всех портах позволяет просто подключать другие концентраторы и коммутаторы. Наглядная передняя панель отображает состояние коммутатора и упрощает решение проблем.,14905,catalog/img/7925.jpg
7926,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus ED-300,EverFocus ED-300,EverFocus ED-300,"Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-300,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-300,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Everfocus ED-300 - цветная купольная камера высокого разрешения. Особенность Everfocus ED-300 в передовых цифровых технологиях обработки сигнала, что обеспечивает пользователям более четкое изображение. Купольная камера также имеет встроенный варифокальны","Everfocus ED-300 - цветная купольная камера высокого разрешения. Особенность Everfocus ED-300 в передовых цифровых технологиях обработки сигнала, что обеспечивает пользователям более четкое изображение. Купольная камера также имеет встроенный варифокальный объектив для наблюдения при дальнем или близком просмотре.",0,catalog/img/7926.jpg
7927,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus ED-350HQ,EverFocus ED-350HQ,EverFocus ED-350HQ,"Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-350HQ,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-350HQ,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Everfocus ED-350HQ - цветная купольная потолочная вандалозащищённая видеокамера высокого разрешения с режимом ""день/ночь"", со встроенным объективом (3,7-12,0 мм),  используется в помещениях, где необходимо вести круглосуточное видеонаблюдение: в супермарк","Everfocus ED-350HQ - цветная купольная потолочная вандалозащищённая видеокамера высокого разрешения с режимом ""день/ночь"", со встроенным объективом (3,7-12,0 мм),  используется в помещениях, где необходимо вести круглосуточное видеонаблюдение: в супермаркетах, в торговых и офисных центрах, там где присутствуют подвесные потолки. ",0,catalog/img/7927.jpg
7928,Сетевое оборудование|Коммутаторы POE|Allied Telesis 9424T/POE,Allied Telesis ,Allied Telesis 9424T/POE,Allied Telesis 9424T/POE,Allied Telesis 9424T/POE,"Сетевое оборудование,Коммутаторы POE,Allied Telesis 9424T/POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Сетевое оборудование,Коммутаторы POE,Allied Telesis 9424T/POE,Allied Telesis ,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности",Allied Telesis 9424T/POE является управляемым коммутатором 3 уровня с портами Gigabit Ethernet и 4 слотами SFP. Он имеет форм-фактор 1 RU и обеспечивают богатые возможности QoS и IGMP для голосовых и видео сетей.Также Allied Telesis 9424T/POE предлагает о,Allied Telesis 9424T/POE является управляемым коммутатором 3 уровня с портами Gigabit Ethernet и 4 слотами SFP. Он имеет форм-фактор 1 RU и обеспечивают богатые возможности QoS и IGMP для голосовых и видео сетей.Также Allied Telesis 9424T/POE предлагает обширный набор основанных на стандартах функций для обеспечения простоты управления и интеграцию в существующие сети.,202905,catalog/img/7928.jpg
7930,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus ED-550T,EverFocus ED-550T,EverFocus ED-550T,"Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-550T,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-550T,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Everfocus ED-550T -цветная купольная вандалозащищённая видеокамера высокого разрешения с режимом ""день/ночь"" со встроенным объективом (2,9 - 10 мм)  используется в помещениях, где необходимо вести круглосуточное видеонаблюдение: в супермаркетах, в торговы","Everfocus ED-550T -цветная купольная вандалозащищённая видеокамера высокого разрешения с режимом ""день/ночь"" со встроенным объективом (2,9 - 10 мм)  используется в помещениях, где необходимо вести круглосуточное видеонаблюдение: в супермаркетах, в торговых и офисных центрах, там где присутствуют подвесные потолки.",0,catalog/img/7930.jpg
7931,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus ED-610T,EverFocus ED-610T,EverFocus ED-610T,"Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-610T,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus ED-610T,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Everfocus ED-610T - цветная купольная потолочная вандалозащищенная уличная влагонепроницаемая (IP-66) видеокамера день/ночь (с ICR модулем) высокого разрешения.Чувствительность камеры: 0,05 Лк/F1.2-цвет; 0,0002 Лк (SENS-UPх256)-ч/б; имеется детектор движе","Everfocus ED-610T - цветная купольная потолочная вандалозащищенная уличная влагонепроницаемая (IP-66) видеокамера день/ночь (с ICR модулем) высокого разрешения.Чувствительность камеры: 0,05 Лк/F1.2-цвет; 0,0002 Лк (SENS-UPх256)-ч/б; имеется детектор движения-4 зоны, функция динамического уменьшения шума-DNR и экранное меню. Everfocus ED-610T имеет три оси вращения для обеспечения наилучшего угла обзора",0,catalog/img/7931.jpg
7932,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EHD-350HQ,EverFocus EHD-350HQ,EverFocus EHD-350HQ,"Системы видеонаблюдения,Видеонаблюдение,EverFocus EHD-350HQ,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Системы видеонаблюдения,Видеонаблюдение,EverFocus EHD-350HQ,Everfocus,купить,спб,в сакнт-петербурге,игодно ру,igodno,магазин систем безопасности","Everfocus EHD-350HQ - цветная купольная уличная вандалозащищенная видеокамера высокого разрешения со встроенным объективом (3,8 - 9,5 мм )  используется в небольших помещениях: магазинах, в офисах, там где присутствуют подвесные потолки. Также, благодаря ","Everfocus EHD-350HQ - цветная купольная уличная вандалозащищенная видеокамера высокого разрешения со встроенным объективом (3,8 - 9,5 мм )  используется в небольших помещениях: магазинах, в офисах, там где присутствуют подвесные потолки. Также, благодаря своему влагонепроницаемому корпусу со степенью защиты (IP66) EHD-350HQ можно использовать и в уличных условиях.",0,catalog/img/7932.jpg
